ACCOUNT_NO,REFNO,BILLDT_A,MonthsDiff,am
94248771,174975676,7/31/2017,20,204.165
97257552,1000613665,1/31/2018,14,29
15923903,1000601418,1/31/2018,14,50
83567136,1000499602,1/31/2018,14,1.2
66703694,1001061903,3/31/2018,12,9
59667977,1001006932,3/31/2018,12,10
100311611,1002714646,10/31/2018,5,16.5
98965281,1002643465,10/31/2018,5,15
55512070,171535143,4/30/2017,23,30
85279584,171284732,4/30/2017,23,47
31275485,171721704,4/30/2017,23,54
64740262,171662859,4/30/2017,23,54
83550148,1000078726,11/30/2017,16,5.355
95806740,1000212902,11/30/2017,16,58.75
91528940,1000210596,11/30/2017,16,56
34366222,1000312546,12/31/2017,15,17
74430968,1000368623,12/31/2017,15,89.13
93635710,1000271819,12/31/2017,15,19
97564977,1000280183,12/31/2017,15,35.675
92064644,1000238951,12/31/2017,15,21.2
88034471,1000433304,12/31/2017,15,67.11
11259991,1000234499,12/31/2017,15,54.325
32014442,1000230841,12/31/2017,15,20.03
93322045,1000333220,12/31/2017,15,8
3578690,1000301846,12/31/2017,15,44.09
94929075,1000323058,12/31/2017,15,34.405
97121083,1000224873,12/31/2017,15,48
97277800,1000196595,11/30/2017,16,39
97134181,1000153588,11/30/2017,16,62.495
68995465,1000061874,11/30/2017,16,1.42E-14
29361436,1000071683,11/30/2017,16,67.64
94957745,1000143175,11/30/2017,16,41
62707577,1000180791,11/30/2017,16,-1.42E-14
96718742,1000020395,11/30/2017,16,50
80117119,1000006378,11/30/2017,16,-4.44E-15
24114509,1000174060,11/30/2017,16,1.24E-14
77181189,180458441,11/30/2017,16,20.5
60427310,1000025238,11/30/2017,16,79.295
53668200,1000175815,11/30/2017,16,8
94787165,1000143166,11/30/2017,16,28
95043925,1000100163,11/30/2017,16,29.06
63543680,1000075633,11/30/2017,16,10.8
93222373,1000143046,11/30/2017,16,22.5
55643668,1000046899,11/30/2017,16,10
25968889,1000050533,11/30/2017,16,82.11
95300740,1000163701,11/30/2017,16,49
65573304,1000086050,11/30/2017,16,22
84408376,180405352,11/30/2017,16,25
93252936,1000134937,11/30/2017,16,20
96710615,1000147400,11/30/2017,16,60
97112770,1000067566,11/30/2017,16,33.1
47726611,1000108293,11/30/2017,16,19
58597542,1000073923,11/30/2017,16,6.66E-16
96761635,1000167895,11/30/2017,16,50
1180630,1000038202,11/30/2017,16,19
11846320,1000139025,11/30/2017,16,20
94872338,1000081744,11/30/2017,16,49
49599306,1000061322,11/30/2017,16,9.5
22011389,1000171829,11/30/2017,16,63.105
96239621,1000118727,11/30/2017,16,87.365
90957374,1000087752,11/30/2017,16,19
92746354,1000020115,11/30/2017,16,6
93393957,1000083800,11/30/2017,16,8
82663294,1000088101,11/30/2017,16,49
3654849,1000013625,11/30/2017,16,8.48
56111150,1000155478,11/30/2017,16,37
88700288,1000204346,11/30/2017,16,74
72586874,1000180691,11/30/2017,16,-3.55E-15
93755879,1000171859,11/30/2017,16,9
97025902,1000020434,11/30/2017,16,52.19
44223924,1000198487,11/30/2017,16,12
68384580,1000068181,11/30/2017,16,50
75478511,1000006199,11/30/2017,16,21
94022392,1000055113,11/30/2017,16,8
47471773,1000107134,11/30/2017,16,48.735
95970071,1000014257,11/30/2017,16,49
82438985,180443197,11/30/2017,16,25.25
80044797,1000129071,11/30/2017,16,41.4
95980386,1000010122,11/30/2017,16,40
69142245,1000440400,12/31/2017,15,49.04
56027266,1000232876,12/31/2017,15,11
94909684,1000333286,12/31/2017,15,31.905
61000887,1000237227,12/31/2017,15,19
42341358,167970294,1/31/2017,26,69.75
68675471,1005468526,2/28/2019,1,45.49
74275732,1002267600,9/30/2018,6,27.375
98804431,1002433077,9/30/2018,6,18
96965137,1002258784,9/30/2018,6,26
93110790,1002385472,9/30/2018,6,13.5
97168026,1002349067,9/30/2018,6,23
98065518,1002388032,9/30/2018,6,17
85582700,1000182417,11/30/2017,16,13.265
92014975,1000200391,11/30/2017,16,19
94021934,1000114545,11/30/2017,16,9
96699681,1000040886,11/30/2017,16,50
82715312,1000053311,11/30/2017,16,51.24
45035374,1000067538,11/30/2017,16,7.11E-15
41455010,1000179963,11/30/2017,16,22.5
91650446,1000188140,11/30/2017,16,21
95752377,1000161702,11/30/2017,16,49
96918433,1000081887,11/30/2017,16,144.98
94118474,1000198527,11/30/2017,16,123.915
7112099,1000107929,11/30/2017,16,7.11E-15
85441995,180398568,11/30/2017,16,25
93398657,1000024352,11/30/2017,16,19
96916588,1000059336,11/30/2017,16,47.4
95644696,1000069490,11/30/2017,16,45
92953815,1000134914,11/30/2017,16,11
67138986,1000045823,11/30/2017,16,68.04
58500080,1000009909,11/30/2017,16,22
86628756,180423992,11/30/2017,16,20.25
81341192,1000194585,11/30/2017,16,54
60443510,1000188455,11/30/2017,16,52
93670412,1000102251,11/30/2017,16,9
97030077,1000143337,11/30/2017,16,40.32
66588455,1000081067,11/30/2017,16,28.495
93404785,1000069348,11/30/2017,16,12
95534313,1000128911,11/30/2017,16,49
91496949,1000177925,11/30/2017,16,23
96643651,1000038855,11/30/2017,16,75.01
91834259,1000194149,11/30/2017,16,16
13700340,1000239126,12/31/2017,15,17.5
70064866,1000357836,12/31/2017,15,70.38
93572062,1000296424,12/31/2017,15,11
91151340,1000240758,12/31/2017,15,19
96738923,1000314937,12/31/2017,15,163.245
54687779,1000243248,12/31/2017,15,40.2
47016553,1000414767,12/31/2017,15,-3.41E-15
62658839,1000322305,12/31/2017,15,23.66
96930226,1000300629,12/31/2017,15,80.515
96733056,1000417306,12/31/2017,15,45.79
30134985,1000343680,12/31/2017,15,34.645
96360963,1000382451,12/31/2017,15,86
92575171,1000259458,12/31/2017,15,8
82791892,1000380608,12/31/2017,15,20
86361200,1000318634,12/31/2017,15,53.415
91454980,1000404620,12/31/2017,15,14
59290602,1000307056,12/31/2017,15,37.375
29708758,1000341915,12/31/2017,15,13
93377721,1000398762,12/31/2017,15,10
97163685,1000421478,12/31/2017,15,96.45
93234867,1000312738,12/31/2017,15,9
95865160,1000386584,12/31/2017,15,47.285
95573628,1000271902,12/31/2017,15,33.905
54687779,1000022451,11/30/2017,16,40.42
87247720,1000056843,11/30/2017,16,51
85781708,1000182323,11/30/2017,16,49
94113026,1000008050,11/30/2017,16,43.215
57483413,1000004012,11/30/2017,16,1.78E-15
64026899,1000194231,11/30/2017,16,12
55364500,1000149387,11/30/2017,16,49
59396866,1000358033,12/31/2017,15,20.805
91492830,1000224593,12/31/2017,15,20
91326175,1000363899,12/31/2017,15,19
97341794,1000310906,12/31/2017,15,50
93762781,1000312770,12/31/2017,15,19
92173070,1000371940,12/31/2017,15,20
96337710,1000339451,12/31/2017,15,47.485
96830876,1000265805,12/31/2017,15,51
93233486,1000286158,12/31/2017,15,12
92236637,1000378223,12/31/2017,15,-4.44E-16
97154088,1000378461,12/31/2017,15,66
73281554,182130642,12/31/2017,15,40.25
96736094,1000247371,12/31/2017,15,51
91944843,1000421265,12/31/2017,15,23
95916441,1000228882,12/31/2017,15,46.905
84540618,1000245404,12/31/2017,15,41.02
97714434,1000235145,12/31/2017,15,28.355
51600316,1000421555,12/31/2017,15,11
96740620,1000228918,12/31/2017,15,90.63
87836294,1000293845,12/31/2017,15,68.55
96000533,1000259613,12/31/2017,15,51
95677719,1000253475,12/31/2017,15,42.905
95070783,1000400894,12/31/2017,15,26.775
92195106,1000251105,12/31/2017,15,19
45402851,1000369098,12/31/2017,15,61.69
10793343,1000263581,12/31/2017,15,34.645
53200081,1000282285,12/31/2017,15,24.2
96309763,1000273923,12/31/2017,15,55
51610966,1000386731,12/31/2017,15,47
94584989,1000265718,12/31/2017,15,33.905
97710350,1000257674,12/31/2017,15,27.355
93953987,1000429538,12/31/2017,15,31.905
94792100,1000337412,12/31/2017,15,33.905
94573475,1000292342,12/31/2017,15,31.905
93465737,1000239028,12/31/2017,15,7
52725571,1000319766,12/31/2017,15,50.355
73162449,1000377605,12/31/2017,15,86.94
97366912,1000429681,12/31/2017,15,84.625
97011332,1000224867,12/31/2017,15,48
97789264,1000370318,12/31/2017,15,21.065
92988337,1000230711,12/31/2017,15,26
97260435,1000437830,12/31/2017,15,64.575
96713082,1000267829,12/31/2017,15,93.215
93269006,1000417150,12/31/2017,15,25.5
70048502,1000292059,12/31/2017,15,45.645
97731158,1000327299,12/31/2017,15,44.1
99486088,1005059606,1/31/2019,2,18
59494906,1004779490,1/31/2019,2,188.525
91683221,1001966696,7/31/2018,8,55.16
93102240,1001889023,7/31/2018,8,12
98873751,1001899531,7/31/2018,8,18
98737594,1001977383,7/31/2018,8,18
47375176,1002301988,9/30/2018,6,15
99608200,1002330795,9/30/2018,6,14
95502865,1001715646,6/30/2018,9,10
57108444,1001635493,6/30/2018,9,20
100409726,1001782422,6/30/2018,9,87.1
66008244,1001571808,6/30/2018,9,35.7
59447953,1000802408,2/28/2018,13,28.5
93436865,1000689458,2/28/2018,13,9
96679050,1000814565,2/28/2018,13,29
98836821,1000814803,2/28/2018,13,27.75
96709066,1000808512,2/28/2018,13,50
99048103,1001450938,5/31/2018,10,57
93819286,1001366730,5/31/2018,10,12
93135804,1001354400,5/31/2018,10,12
93854286,1001509961,5/31/2018,10,8
98660202,1001524503,5/31/2018,10,31
96833427,1006276162,3/31/2019,0,12
97256511,1002443217,9/30/2018,6,24.5
95438087,1002465602,9/30/2018,6,11
52380610,1002267451,9/30/2018,6,9
76381754,1000274108,12/31/2017,15,14
89727137,1000238835,12/31/2017,15,16
94203854,1000345572,12/31/2017,15,33.905
93918367,1000423351,12/31/2017,15,26.775
92819035,181806686,12/31/2017,15,20
65477200,1000327341,12/31/2017,15,20.2
95126545,1000331298,12/31/2017,15,49.97
93877201,1000417182,12/31/2017,15,33.905
97641480,1000249472,12/31/2017,15,46.08
96151845,1000376385,12/31/2017,15,39.2
96773534,1000429636,12/31/2017,15,60
92292914,1000363959,12/31/2017,15,19
97635030,1000304765,12/31/2017,15,34.645
2662905,1000348438,12/31/2017,15,38.5
97126056,1000231010,12/31/2017,15,48
96082501,1000380458,12/31/2017,15,51
65144557,1000223204,12/31/2017,15,52.31
34315184,1000296416,12/31/2017,15,11
53626280,1000312864,12/31/2017,15,58
96774484,1000273968,12/31/2017,15,50
93732399,1000304592,12/31/2017,15,10
96225889,1000314901,12/31/2017,15,50
56630359,1000375745,12/31/2017,15,-5.48E-16
96609953,1000405002,12/31/2017,15,47
97282558,1000251491,12/31/2017,15,60
93376789,1000294210,12/31/2017,15,31.905
85354995,181959638,12/31/2017,15,25
58973424,1000440540,12/31/2017,15,40.515
91605568,1000425323,12/31/2017,15,21
63096626,1000334162,12/31/2017,15,79.255
61819049,1000421154,12/31/2017,15,20
96657431,1000403009,12/31/2017,15,38
92530357,1000240873,12/31/2017,15,33.2
92520029,1000380309,12/31/2017,15,10
94619694,1000333282,12/31/2017,15,33
94342684,1000323043,12/31/2017,15,20.645
70295670,1000417462,12/31/2017,15,47
97095217,1000394825,12/31/2017,15,55.87
37509986,182459104,12/31/2017,15,25.25
19429253,1000329258,12/31/2017,15,51
97854785,1000245390,12/31/2017,15,15.29
60484240,1000286273,12/31/2017,15,70.97
52225495,1000427589,12/31/2017,15,19
58096206,1000245206,12/31/2017,15,19
68995659,1000431572,12/31/2017,15,10
92753012,1000318866,12/31/2017,15,11
94308007,1000384512,12/31/2017,15,33.905
96774125,1000441266,12/31/2017,15,60
66838575,1000232637,12/31/2017,15,56.035
96375280,181719399,12/31/2017,15,25
47766669,1000247234,12/31/2017,15,12
49103817,1000345522,12/31/2017,15,15
56080505,1000323072,12/31/2017,15,32.645
95648835,1000435741,12/31/2017,15,35.905
97806092,1000302724,12/31/2017,15,20.065
93418292,1000290214,12/31/2017,15,12
65629371,1000394449,12/31/2017,15,19
91127841,1000431461,12/31/2017,15,19
97424330,1000372344,12/31/2017,15,77.095
96192173,1000228898,12/31/2017,15,50
95781511,1000319013,12/31/2017,15,59
95528398,1000427464,12/31/2017,15,46.905
69491136,1000237242,12/31/2017,15,28.355
51746876,1000337382,12/31/2017,15,10
33978475,1000257593,12/31/2017,15,62
44476498,1000419327,12/31/2017,15,10
65833120,1000279935,12/31/2017,15,20
44079308,1000376293,12/31/2017,15,7
50565680,1000283904,12/31/2017,15,12
94930960,1000282102,12/31/2017,15,33.905
94718799,1000306611,12/31/2017,15,25.775
95175167,1000327076,12/31/2017,15,42.905
60575712,1000427684,12/31/2017,15,34.645
95427715,1000286242,12/31/2017,15,33.905
94601252,1000417199,12/31/2017,15,33.905
94900334,1000020275,11/30/2017,16,28
54934047,1000147339,11/30/2017,16,58
91931745,1000046806,11/30/2017,16,19
97157119,1000131062,11/30/2017,16,30.5
98087666,1000583008,1/31/2018,14,52.085
93762720,1000482491,1/31/2018,14,16.1
93468611,1000468123,1/31/2018,14,-1.33E-15
96898677,1000867850,2/28/2018,13,40.5
98696294,1000876221,2/28/2018,13,32.585
96883200,1000079833,11/30/2017,16,48
96969702,1000018396,11/30/2017,16,92.415
95824790,1000141230,11/30/2017,16,45.465
94022100,1000085849,11/30/2017,16,47
96897041,1000118765,11/30/2017,16,51.7
92606088,1000208685,11/30/2017,16,10
97276340,1000122867,11/30/2017,16,24.4
94587103,1000149355,11/30/2017,16,49
91507832,1000095935,11/30/2017,16,10
67566145,180628725,11/30/2017,16,25.5
51994896,1000186080,11/30/2017,16,-7.11E-15
54170576,1000143202,11/30/2017,16,49
82331819,180445916,11/30/2017,16,45.5
96882694,1000114662,11/30/2017,16,48
97045494,1000120810,11/30/2017,16,41.3
93035275,1000055047,11/30/2017,16,25
94445151,1000216931,11/30/2017,16,58
96695213,1000061396,11/30/2017,16,50.3
92819734,1000009884,11/30/2017,16,14
96567909,1000004033,11/30/2017,16,71.42
97065160,1000090068,11/30/2017,16,35
55327242,1000114572,11/30/2017,16,38
95913816,1000163744,11/30/2017,16,58
93303385,1000077634,11/30/2017,16,12
91533363,1000149182,11/30/2017,16,20
94917036,1000104337,11/30/2017,16,49
6333643,1000217650,11/30/2017,16,28.355
76443565,1000053307,11/30/2017,16,62.4
92584688,1000089755,11/30/2017,16,11
94299298,1000001904,11/30/2017,16,49
6963470,1000186976,11/30/2017,16,64.57
61028447,1000045078,11/30/2017,16,36
95300508,1000157600,11/30/2017,16,49
96007059,1000022466,11/30/2017,16,55
93948920,1000132882,11/30/2017,16,49
87480773,1000189954,11/30/2017,16,47
91787750,1000179934,11/30/2017,16,7.11E-15
94133116,1000065383,11/30/2017,16,49
56807119,1000048815,11/30/2017,16,13.5
40785695,1000204713,11/30/2017,16,58.5
63153658,1000149669,11/30/2017,16,118.13
47445142,1000102140,11/30/2017,16,19
95291337,1000194409,11/30/2017,16,47
5304477,1000127555,11/30/2017,16,-5.68E-14
7178906,1000209246,11/30/2017,16,1.51E-14
51372903,1000182289,11/30/2017,16,53
94038909,1000184074,11/30/2017,16,8
2805844,1000072557,11/30/2017,16,58.735
60204448,1000161569,11/30/2017,16,20
97381421,1000096250,11/30/2017,16,21.765
95879948,1000001964,11/30/2017,16,32
9314118,1000198536,11/30/2017,16,19
94261362,1000114559,11/30/2017,16,18
59808949,1000104427,11/30/2017,16,64.88
95099621,1000059209,11/30/2017,16,47
95071027,1000046966,11/30/2017,16,30.485
62444062,1000089388,11/30/2017,16,-3.55E-15
95594887,1000145318,11/30/2017,16,22
95295252,1000006028,11/30/2017,16,70.75
93096665,1000014142,11/30/2017,16,12
96655537,1000110511,11/30/2017,16,51
51826689,1000183420,11/30/2017,16,-5.33E-15
2349711,1000155064,11/30/2017,16,31.46
94114407,1000063325,11/30/2017,16,38
92134830,1000194177,11/30/2017,16,19
93731164,1000175852,11/30/2017,16,34
70978736,1000167660,11/30/2017,16,21
56080505,1000102305,11/30/2017,16,49
23098557,178150213,9/30/2017,18,15
91514939,177591054,9/30/2017,18,12
95594310,177515643,9/30/2017,18,43.51
94901338,177524456,9/30/2017,18,57.83
92437140,177572424,9/30/2017,18,47
67241268,177915041,9/30/2017,18,10
99174730,1002130695,8/31/2018,7,11
31163579,1002204172,8/31/2018,7,10
95142095,1002177521,8/31/2018,7,10
90143115,1002154835,8/31/2018,7,65.2
98972753,1002124559,8/31/2018,7,11
92586909,171120355,3/31/2017,24,23.89
57897542,170210387,3/31/2017,24,47
92694433,1001530441,5/31/2018,10,110
92530357,1001349961,5/31/2018,10,3.4
9224932,1001495900,5/31/2018,10,11
95940261,1003652348,11/30/2018,4,8
93918744,1003094767,11/30/2018,4,74
93357783,174992677,7/31/2017,20,39
41455952,175393099,7/31/2017,20,37.345
94283370,174974988,7/31/2017,20,38
91335050,1000572251,1/31/2018,14,23
60891660,1001014579,3/31/2018,12,39
99165922,1000970012,3/31/2018,12,45.005
98785102,1001096949,3/31/2018,12,54.53
99081702,1001055991,3/31/2018,12,22.45
82481544,1000882900,3/31/2018,12,13
97399152,1002543049,10/31/2018,5,21
98680729,1002594334,10/31/2018,5,18
74927048,171459377,4/30/2017,23,50.235
92536657,171122213,4/30/2017,23,51
71918735,1000208899,11/30/2017,16,29.2
96676942,1000055238,11/30/2017,16,48
94754500,1000030601,11/30/2017,16,45
42059070,1000040713,11/30/2017,16,13.5
95737741,1000208821,11/30/2017,16,79.945
97013663,1000174054,11/30/2017,16,60.35
77474818,1000092197,11/30/2017,16,51.5
95335870,1000010078,11/30/2017,16,58
93643676,1000118616,11/30/2017,16,8
91993714,1000192244,11/30/2017,16,23
89882118,1000093831,11/30/2017,16,-2.66E-15
94545157,1000012161,11/30/2017,16,47
74896337,180719366,11/30/2017,16,25.25
46659031,1000429421,12/31/2017,15,21.615
97070385,1000423512,12/31/2017,15,33.16
48057952,1000437464,12/31/2017,15,25
56745734,1000343493,12/31/2017,15,9
94057321,1000230813,12/31/2017,15,33.905
91508680,1000439662,12/31/2017,15,15
75186860,1000239055,12/31/2017,15,25.84
54629100,1000337400,12/31/2017,15,10
93779628,1000003921,11/30/2017,16,10
89973392,1000048560,11/30/2017,16,7.11E-15
96957270,1000161765,11/30/2017,16,134.295
83583518,1000087236,11/30/2017,16,-8.88E-16
64743251,1000112394,11/30/2017,16,25.755
70075591,1000098332,11/30/2017,16,51
89863082,1000056975,11/30/2017,16,78
75693215,1000002864,11/30/2017,16,-1.11E-16
56907497,1000118751,11/30/2017,16,121.335
49708594,1000210865,11/30/2017,16,78.82
76305790,1000092194,11/30/2017,16,49
21645747,1000009871,11/30/2017,16,9
75871063,1000155083,11/30/2017,16,3
69917644,1000131116,11/30/2017,16,-1.78E-15
95827640,1000044945,11/30/2017,16,131.34
96644643,1000194494,11/30/2017,16,60
44981259,1000040737,11/30/2017,16,10
83262349,1000089083,11/30/2017,16,36
49895205,1000122759,11/30/2017,16,88
86265210,1000063205,11/30/2017,16,18.4
97542805,1000382579,12/31/2017,15,2.225
96203791,1000429603,12/31/2017,15,58.5
82374764,1000253621,12/31/2017,15,14.5
93394470,1000296415,12/31/2017,15,11
95351190,1000273880,12/31/2017,15,69.635
93165146,1000171803,11/30/2017,16,15
84277154,180413853,11/30/2017,16,25
96881999,1000192481,11/30/2017,16,50
52380610,1000022543,11/30/2017,16,38.96
95881633,1000075687,11/30/2017,16,87.83
85110700,1000026870,11/30/2017,16,45
96771732,1000100282,11/30/2017,16,50
84469158,1000171195,11/30/2017,16,23.5
96790192,1000188371,11/30/2017,16,62
93679506,1000122583,11/30/2017,16,10
82850010,1000024633,11/30/2017,16,8
96854900,1000171998,11/30/2017,16,50
13196390,1000067355,11/30/2017,16,10
97125180,1000204777,11/30/2017,16,0.1
98968646,1001611408,6/30/2018,9,57
22257822,1001611546,6/30/2018,9,42.7
54390485,1001752529,6/30/2018,9,10
96709066,1001709440,6/30/2018,9,11
91534677,166640867,1/31/2017,26,23.805
86374795,1005603196,2/28/2019,1,20
99744399,1002320540,9/30/2018,6,14
100087723,1002472932,9/30/2018,6,18
95744228,1000204708,11/30/2017,16,41
96773534,1000206762,11/30/2017,16,60
94053066,1000042865,11/30/2017,16,49
96735302,1000126937,11/30/2017,16,51
92656067,1000200431,11/30/2017,16,8.5
88105854,1000114293,11/30/2017,16,-1.78E-15
71579357,1000131065,11/30/2017,16,43.195
94986836,1000151414,11/30/2017,16,38
94662344,1000169829,11/30/2017,16,44
